Unnamed: 0,image_id,street,citi,n_citi,bed,bath,sqft,price,img_f1,img_f2,img_f3,img_f4,img_f5
9863,9863,11783 Crystal Avenue,"Chino, CA",79,4,2.0,2428,604000,0.0,1.3491812,0.0,0.0,1.6266514
3241,3241,106 Spoke,"Irvine, CA",157,4,4.1,3105,1800000,0.0,3.647242,0.0,0.0,6.5542397
13253,13253,32567 Womsi Rd,"Pauma Valley, CA",276,3,3.1,3500,895000,0.0,1.7348212,0.0,0.0,1.3848671
3680,3680,1221 Oakmont Road,"Seal Beach, CA",343,2,2.0,1200,479000,0.0,0.2866042,0.0,0.0,0.4271001
974,974,5333 W Avenue L4,"Quartz Hill, CA",295,3,1.0,945,304990,0.0,0.76660484,0.0,0.0,1.3668141
1583,1583,4845 W 99th Street,"Inglewood, CA",155,2,1.0,822,499900,0.0,0.46493757,0.0,0.0,1.6703756
14906,14906,842 Pontoon Way,"Oxnard, CA",261,3,2.1,1445,535000,0.0,0.47037426,0.0,0.0,0.5325047
14544,14544,818 RIM CREST Drive,"Westlake Village, CA",401,4,3.1,2915,1149000,0.0,1.8426671,0.0,0.0,7.7574654
10084,10084,1490 Sequoia Drive,"Lake Arrowhead, CA",182,4,5.0,2545,650000,0.0,1.083889,0.0,0.0,1.5604113
924,924,711 E Avenue L,"Lancaster, CA",193,3,1.0,1476,300000,0.0,2.6602776,0.0,0.0,4.2881956
4152,4152,1637 La Paloma Avenue,"Placentia, CA",288,4,3.0,1944,665000,0.0,1.2443212,0.0,0.0,0.59368753
2938,2938,8861 Canterbury Avenue,"Arleta, CA",17,4,4.0,2468,949900,0.0,1.3423582,0.0,0.0,2.0357914
5605,5605,68355 Hacienda Avenue,"Desert Hot Springs, CA",101,3,2.0,1936,299000,0.0,1.4021604,0.0,0.0,1.4855081
11504,11504,9824 Caminito Cuadro,"San Diego, CA",320,2,1.1,1066,419500,0.0,0.8364542,0.0,0.0,1.6642487
327,327,4321 BELLAIRE Avenue,"Studio City, CA",360,3,2.0,1671,1225000,0.0,0.874785,0.0,0.0,2.0665545
1524,1524,5005 W Avenue M12,"Quartz Hill, CA",295,4,3.0,2730,488995,0.0,0.20317735,0.0,0.0,1.5042744
1178,1178,12149 Nava Street,"Norwalk, CA",248,2,1.0,761,379900,0.0,0.0,0.0,0.0,0.4862756
7053,7053,20291 Ford Avenue,"Desert Hot Springs, CA",101,4,3.0,2400,625000,0.0,0.92706364,0.0,0.0,1.7474564
7805,7805,16525 Amberley Court,"Riverside, CA",310,5,4.1,4442,899990,0.0,0.50776714,0.0,0.0,1.4194084
9110,9110,7670 Emerald Avenue,"Fontana, CA",119,4,3.0,1596,454999,0.0,5.666673,0.0,0.0,0.63888276
624,624,905 S. Catalina Ave,"Redondo Beach, CA",305,5,3.0,2357,1950000,0.0,0.3867492,0.0,0.0,1.5883163
14743,14743,3276 Willow Canyon Street,"Thousand Oaks, CA",372,5,5.1,5504,1548000,0.0,0.6562107,0.0,0.0,0.33801624
10238,10238,2424 N Mountain Avenue,"Upland, CA",381,3,1.0,1185,699000,0.0,1.2310357,0.0,0.0,5.3983846
10255,10255,5087 Cottontail Way,"Fontana, CA",119,4,4.1,3568,699900,0.0,1.511299,0.0,0.0,1.95063
6235,6235,40287 La Spezia Court,"Indio, CA",154,4,3.0,2256,419000,0.0,0.87247825,0.0,0.0,1.6688195
11323,11323,3053 Chamoune Ave,"San Diego, CA",320,2,1.0,676,339900,0.0,1.8446113,0.0,0.0,0.63059175
10337,10337,9860 La Vine Court,"Rancho Cucamonga, CA",299,4,4.0,2787,799000,0.0,1.6860703,0.0,0.0,1.6142722
781,781,1121 W Avenue H5,"Lancaster, CA",193,3,2.0,1310,259000,0.0,0.41567498,0.0,0.0,0.34339887
207,207,27720 Oakflat Drive,"Tehachapi, CA",367,3,3.0,1656,355000,0.0,1.3712716,0.0,0.0,0.40533012
13703,13703,188 Valley View Drive,"Avila Beach, CA",22,2,2.0,1308,439000,0.0,1.4222775,0.0,0.0,1.6829534
6185,6185,39451 Via Temprano,"Murrieta, CA",233,4,2.0,1895,429000,0.0,1.6600313,0.0,0.0,0.8720716
14645,14645,4125 W CHANNEL ISLANDS Boulevard,"Oxnard, CA",261,3,2.1,1800,1089000,0.0,1.0534946,0.0,0.0,1.5838265
796,796,43874 Gadsden Avenue,"Lancaster, CA",193,3,2.0,1458,279000,0.0,0.48554623,0.0,0.0,0.15510005
11759,11759,7402 Gribble St,"San Diego, CA",320,4,2.0,1607,505000,0.0,1.5621316,0.0,0.0,2.3494813
13641,13641,248 Lema Drive,"Nipomo, CA",242,2,2.0,1440,358000,0.0,1.4069297,0.0,0.0,1.6728734
2058,2058,8939 Guess Street,"Rosemead, CA",313,2,1.0,1140,599900,0.0,1.3615099,0.0,0.0,1.5998565
8582,8582,2016 Cedar Pine Lane,"Big Bear, CA",38,3,2.0,1140,299999,0.0,1.2398734,0.0,0.0,1.9092985
10928,10928,8107 Lazy River Rd,"San Diego, CA",320,5,5.0,3585,1499000,0.0,0.6703016,0.0,0.0,1.4531268
5979,5979,1386 Galaxy Drive,"Beaumont, CA",29,4,3.0,2243,395000,0.0,0.95047563,0.0,0.0,1.4360629
13417,13417,1075 Fox Canyon Lane,"Arroyo Grande, CA",18,3,3.0,2686,1149000,0.0,0.10710539,0.0,0.0,0.0
7880,7880,80460 Hermitage,"La Quinta, CA",175,4,3.1,3400,995000,0.0,0.8203487,0.0,0.0,1.4529711
14015,14015,140 Via Fuchsia,"Paso Robles, CA",275,3,2.0,1939,664000,0.0,0.47895068,0.0,0.0,1.6550895
3907,3907,912 S Washington Avenue,"Fullerton, CA",123,3,2.0,1612,599500,0.0,1.0374069,0.0,0.0,1.9058967
11733,11733,4320 Harbinson Avenue,"La Mesa, CA",171,3,1.0,1164,505000,0.0,0.59976953,0.0,0.0,1.9675299
9112,9112,60460 Granada Drive,"Joshua Tree, CA",160,3,2.0,1144,399000,0.0,0.4901246,0.0,0.0,0.63924325
2314,2314,654 W 112th Street,"Los Angeles, CA",207,3,1.1,1241,650000,0.0,1.9059808,0.0,0.0,0.56700796
10977,10977,6408 Cypress Meadows Trl,"San Diego, CA",320,5,4.1,3943,1795000,0.0,1.0444996,0.0,0.0,1.9452653
2925,2925,2925 Graceland Way,"Glendale, CA",126,3,2.0,1424,988888,0.0,0.29627252,0.0,0.0,1.5992671
296,296,3379 50th Street W,"Rosamond, CA",312,6,5.0,3942,550000,0.0,1.310551,0.0,0.0,1.2954046
2792,2792,3247 Pontiac Street,"La Crescenta, CA",167,3,2.0,1924,898800,0.0,0.90751654,0.0,0.0,0.57642937
3572,3572,2146 Ronda Granada,"Laguna Woods, CA",181,2,2.0,1009,323500,0.0,1.146386,0.0,0.0,2.3525684
10470,10470,9450 Sun Meadow Court,"Rancho Cucamonga, CA",299,4,3.1,3771,799000,0.0,2.2379446,0.0,0.0,2.02385
15381,15381,1826 Winterdew Avenue,"Simi Valley, CA",349,4,3.0,2287,805000,0.0,1.251617,0.0,0.0,2.033138
6866,6866,39793 Hemet Ranch Road,"Temecula, CA",368,4,2.0,2600,564900,0.0,1.24522,0.0,0.0,1.638588
15291,15291,301 Park Road,"Ojai, CA",257,3,2.0,1389,755000,0.0,0.068753004,0.0,0.0,0.28525513
6196,6196,39585 Ramshorn Drive,"Murrieta, CA",233,4,2.1,2137,449900,0.0,1.3461494,0.0,0.0,2.030462
9205,9205,622 W YALE Street,"Ontario, CA",258,2,1.0,1098,430000,0.0,0.41734275,0.0,0.0,0.13744152
10522,10522,3365 Marble Ridge Drive,"Chino Hills, CA",78,4,3.0,2531,799800,0.0,1.9023625,0.0,0.0,1.9123797
2890,2890,5252 W 126th Street,"Hawthorne, CA",139,3,2.0,1368,839000,0.0,1.6181005,0.0,0.0,1.4937248
3376,3376,2021 Vista Caudal,"Newport Beach, CA",240,2,2.0,1742,1499000,0.0,0.4439513,0.0,0.0,0.11151524
2566,2566,4145 Raynol Street,"Los Angeles, CA",207,4,3.0,1461,799000,0.0,5.916047,0.0,0.0,0.5367043
7444,7444,1048 La Vaughn Circle,"Corona, CA",87,4,3.1,3183,744900,0.0,1.9451606,0.0,0.0,1.5441478
10090,10090,5560 Grenview Way,"Chino Hills, CA",78,3,2.1,2194,660000,0.0,4.927467,0.0,0.0,1.4581715
9673,9673,3034 Rocky Lane,"Ontario, CA",258,4,3.0,3157,580000,0.0,0.7034409,0.0,0.0,0.5000081
11868,11868,8920 Lakeview,"Lakeside, CA",190,4,2.0,2084,534900,0.0,1.431109,0.0,0.0,1.7160269
4870,4870,1880 N Nordic Place,"Orange, CA",259,6,4.0,3902,949900,0.0,2.1308916,0.0,0.0,5.0686545
1916,1916,27600 Redwood Way,"Castaic, CA",70,4,2.1,2535,599000,0.0,1.2696495,0.0,0.0,1.5010293
15041,15041,994 Concord Avenue,"Ventura, CA",390,4,2.0,1578,650000,0.0,1.1490908,0.0,0.0,2.4117644
15319,15319,262 Twin Falls Court,"Newbury Park, CA",238,3,2.0,1811,899800,0.0,0.7615597,0.0,0.0,1.9110917
6350,6350,24550 Bundy Canyon Road,"Wildomar, CA",405,3,2.0,1860,485000,0.0,1.3463202,0.0,0.0,1.7895938
9040,9040,23896 Wildwood Lane,"Crestline, CA",92,4,3.0,2418,375000,0.0,0.7511739,0.0,0.0,7.0377884
2384,2384,1147 Beech Hill Avenue,"Hacienda Heights, CA",136,4,2.0,1786,709000,0.0,1.2130545,0.0,0.0,1.8536578
4796,4796,2500 Calle Jade,"San Clemente, CA",319,3,2.0,1723,949900,0.0,2.827629,0.0,0.0,4.541489
7078,7078,40195 Camino Zulema,"Indio, CA",154,3,3.1,2487,639000,0.0,0.0,0.0,0.0,1.75325
8751,8751,837 N Clifford Avenue,"Rialto, CA",307,3,1.1,1164,319900,0.0,1.9591727,0.0,0.0,4.3599343
13714,13714,215 S. Whitley Gardens Drive,"Paso Robles, CA",275,2,1.0,880,505000,0.0,1.5311791,0.0,0.0,1.2252141
14348,14348,3257 Shearer Avenue,"Cayucos, CA",72,4,3.0,2360,899000,0.0,0.87324864,0.0,0.0,0.07030046
14062,14062,6255 Buckhorn Ridge Place,"San Miguel, CA",329,3,2.1,2865,720000,0.0,0.97427326,0.0,0.0,1.8197455
352,352,30034 Torrepines Place,"Agoura Hills, CA",3,4,3.0,3003,1130000,0.0,1.2553502,0.0,0.0,1.7649162
13986,13986,421 Mindoro Street,"Morro Bay, CA",230,3,2.0,1476,649000,0.0,0.4236496,0.0,0.0,0.5673336
11208,11208,2492 Tierra Heights Rd,"Boulevard, CA",47,3,2.0,1499,259000,0.0,1.5050418,0.0,0.0,0.31238726
13470,13470,305 Ivar Street,"Cambria, CA",60,3,3.1,2350,1198000,0.0,1.2671121,0.0,0.0,1.9408392
7528,7528,7438 Jola Drive,"Riverside, CA",310,4,4.0,3385,749000,0.0,1.2611905,0.0,0.0,1.8748286
10386,10386,14429 Birmingham Drive,"Chino, CA",79,3,3.0,3240,758888,0.0,1.4149418,0.0,0.0,2.6525419
4200,4200,805 S Citron Street,"Anaheim, CA",12,6,1.0,2675,699900,0.0,1.607616,0.0,0.0,1.7961191
6767,6767,13 Della Cava Lane,"Lake Elsinore, CA",185,5,4.1,4052,599000,0.0,1.1701568,0.0,0.0,1.716488
4392,4392,2614 S Everglade Street,"Santa Ana, CA",331,4,3.0,2503,760000,0.0,1.4177563,0.0,0.0,1.4167058
11193,11193,829 S 38th Street,"San Diego, CA",320,1,1.0,440,259900,0.0,1.1543846,0.0,0.0,0.22930458
12098,12098,725 Vista Santo Thomas,"San Diego, CA",320,4,2.1,2162,599900,0.0,0.6326001,0.0,0.0,0.5415144
11964,11964,Address not provided,"Spring Valley, CA",356,3,2.0,1415,519999,0.0,1.5729239,0.0,0.0,2.1717856
12658,12658,2488 Riverview Pl,"Fallbrook, CA",116,3,3.0,2999,719000,0.0,1.0188941,0.0,0.0,1.7867088
1001,1001,37809 Rudall Avenue,"Palmdale, CA",267,4,2.0,1836,319900,0.0,0.0010114647,0.0,0.0,0.008173503
9686,9686,5347 Mariner Lane,"Chino, CA",79,3,2.1,2033,558880,0.0,1.28693,0.0,0.0,0.1928576
1110,1110,3013 Via De Flores,"Lancaster, CA",193,3,3.0,1947,320000,0.0,1.3593411,0.0,0.0,0.10252602
12318,12318,633 Cantara Ln,"Vista, CA",394,3,2.1,1897,639000,0.0,0.9755176,0.0,0.0,1.9973403
7452,7452,12487 Feather Drive,"Mira Loma, CA",216,5,3.0,3715,749000,0.0,0.8075157,0.0,0.0,0.53657305
12604,12604,4321 Moraga Ave,"San Diego, CA",320,4,1.1,1638,744000,0.0,1.1731846,0.0,0.0,2.3068342
10348,10348,973 Emerson Street,"Upland, CA",381,5,3.0,2778,788888,0.0,0.7981691,0.0,0.0,1.5094472
12502,12502,10737 Meadow Glen Way E,"Escondido, CA",115,4,2.1,2507,669000,0.0,1.1619842,0.0,0.0,2.1944342
12897,12897,525-527 E 4th Ave,"Escondido, CA",115,5,3.0,3474,749000,0.0,1.158927,0.0,0.0,1.5595274
13356,13356,3885 Lake Garden Dr,"Fallbrook, CA",116,5,4.1,3868,979000,0.0,1.4526343,0.0,0.0,1.8058115
7293,7293,79401 Bermuda Dunes Drive,"Bermuda Dunes, CA",34,3,2.1,3089,699000,0.0,0.9084312,0.0,0.0,1.5342747
9131,9131,115 S Center Street,"Redlands, CA",304,3,1.1,1484,409000,0.0,1.2629497,0.0,0.0,2.1647472
4838,4838,13362 Winthrope Street,"North Tustin, CA",246,4,2.0,2162,959900,0.0,3.9998515,0.0,0.0,6.8619585
4449,4449,19471 Pitcairn Lane,"Huntington Beach, CA",148,4,2.0,1489,794900,0.0,1.248112,0.0,0.0,0.56647044
3159,3159,18684 Santa Ramona Street,"Fountain Valley, CA",121,4,3.1,3309,1349000,0.0,1.7291274,0.0,0.0,2.0092475
1484,1484,204 W Olympic Lane,"Montebello, CA",223,3,3.0,1283,415000,0.0,0.33114138,0.0,0.0,0.49017653
1395,1395,2204 E San Luis Street,"Compton, CA",85,2,1.0,859,420000,0.0,0.58219546,0.0,0.0,0.23552263
11827,11827,510 S Hayden Dr,"Escondido, CA",115,3,2.0,1360,500000,0.0,2.0278962,0.0,0.0,1.652721
12283,12283,6047 Creighton Way,"San Diego, CA",320,4,3.1,1879,639900,0.0,1.81507,0.0,0.0,1.7001064
8921,8921,9394 Lime Avenue,"Fontana, CA",119,3,1.0,744,349950,0.0,0.786803,0.0,0.0,1.3872507
10799,10799,11704 Aspendell Dr,"San Diego, CA",320,4,3.1,3660,1350000,0.0,1.1821839,0.0,0.0,1.8678164
13162,13162,1557 TRAILWOOD AVE.,"Chula Vista, CA",80,5,3.0,3006,799000,0.0,0.98741055,0.0,0.0,1.8575643
14220,14220,201 Boeker Avenue,"Pismo Beach, CA",287,2,2.0,1147,869900,0.0,1.5007904,0.0,0.0,2.005738
4784,4784,2191 State Avenue,"Costa Mesa, CA",89,4,2.0,2178,995000,0.0,1.8868108,0.0,0.0,4.1301885
7367,7367,42520 Buccaneer Court,"Bermuda Dunes, CA",34,4,4.1,4399,729900,0.0,1.0947547,0.0,0.0,1.782566
3881,3881,14661 SAIL Street,"Garden Grove, CA",124,4,2.0,1281,620000,0.0,1.2101103,0.0,0.0,0.26605326
6192,6192,37677 Emerson Drive,"Palm Desert, CA",265,3,2.0,1896,449900,0.0,1.9843636,0.0,0.0,1.8066586
759,759,44020 Heath Court,"Lancaster, CA",193,3,3.0,1637,279900,0.0,0.54380643,0.0,0.0,0.56645393
7251,7251,11805 Forsythia Street,"Mira Loma, CA",216,5,3.1,3326,650000,0.0,1.4682729,0.0,0.0,1.9888391
8376,8376,15316 Tokay Street,"Victorville, CA",391,3,2.0,1334,230000,0.0,0.9785446,0.0,0.0,1.7667984
215,215,3445 Quiet Splendor Court,"Rosamond, CA",312,4,2.1,2498,349990,0.0,0.64300984,0.0,0.0,1.3305302
4382,4382,21745 Santa Pola,"Mission Viejo, CA",218,4,2.1,2000,780000,0.0,1.6907,0.0,0.0,1.3281122
7282,7282,915 E RACQUET CLUB Road,"Palm Springs, CA",266,3,2.0,1225,654000,0.0,1.2379192,0.0,0.0,2.319305
4545,4545,4791 Karen Ann Lane,"Irvine, CA",157,3,2.0,1752,875000,0.0,1.001289,0.0,0.0,1.7867651
7610,7610,81300 Cantor Court,"La Quinta, CA",175,3,3.0,2750,788000,0.0,0.8070573,0.0,0.0,1.8233837
13438,13438,2457 Gerda,"San Luis Obispo, CA",326,4,4.0,2198,1229900,0.0,1.401728,0.0,0.0,2.6049347
9651,9651,5491 Pinnacle Lane,"San Bernardino, CA",318,4,3.0,2924,539900,0.0,0.9889092,0.0,0.0,0.24728268
4072,4072,2649 W Stockton Avenue,"Anaheim, CA",12,7,3.0,2731,680000,0.0,0.7172596,0.0,0.0,0.03778871
6563,6563,81675 Rancho Santana Drive,"La Quinta, CA",175,3,3.1,2977,550000,0.0,0.9105111,0.0,0.0,0.0
8858,8858,2649 Irvington Avenue,"San Bernardino, CA",318,3,2.0,1337,355000,0.0,0.47866285,0.0,0.0,0.20215762
13185,13185,11643 Chippenham,"San Diego, CA",320,4,2.1,2350,889000,0.0,1.3717484,0.0,0.0,2.2389083
12516,12516,4821 E Mountain View Dr,"San Diego, CA",320,2,1.0,960,699000,0.0,1.9888775,0.0,0.0,2.1087852
9022,9022,1128 W D Street,"Ontario, CA",258,3,1.1,1000,384999,0.0,1.0818601,0.0,0.0,0.059748348
9021,9021,7020 Laurel Place,"Highland, CA",145,3,2.0,1530,359800,0.0,6.8399506,0.0,0.0,1.0777247
7236,7236,2325 El Chorro Way,"Palm Springs, CA",266,4,2.0,1911,699999,0.0,1.3110375,0.0,0.0,1.8774575
8314,8314,14155 Navajo Road,"Apple Valley, CA",15,3,2.0,1629,239900,0.0,1.6992341,0.0,0.0,3.761494
3522,3522,13044 Del Monte Drive,"Seal Beach, CA",343,2,1.0,1100,279000,0.0,0.66879857,0.0,0.0,0.41821718
3835,3835,374 N Parker Street,"Orange, CA",259,3,1.0,857,549000,0.0,0.9130829,0.0,0.0,2.243659
8788,8788,17653 Dayton Street,"Victorville, CA",391,5,3.0,2490,334900,0.0,2.5119367,0.0,0.0,2.712431
5634,5634,9740 Hoylake Road,"Desert Hot Springs, CA",101,3,2.0,1665,260000,0.0,0.94832045,0.0,0.0,1.8744358
2480,2480,1020 S El Molino Ave,"Alhambra, CA",6,2,2.0,1177,718000,0.0,0.8695842,0.0,0.0,1.6351277
6779,6779,20855 Walking Beam Drive,"Riverside, CA",310,5,4.0,2900,549900,0.0,1.7707349,0.0,0.0,1.2813127
8565,8565,17035 Ocotilla Road,"Apple Valley, CA",15,3,2.0,1829,260000,0.0,0.5850663,0.0,0.0,0.5838243
804,804,1147 W Ivyton Street,"Lancaster, CA",193,3,1.0,1193,273900,0.0,1.231766,0.0,0.0,6.449062
4334,4334,164 honeysuckle lane,"Brea, CA",49,3,2.1,1613,699000,0.0,5.2727675,0.0,0.0,1.5687901
3624,3624,374 N Via Trieste,"Anaheim, CA",12,3,1.1,1347,444900,0.0,0.46626106,0.0,0.0,1.3407319
9786,9786,4429 Dahlia Road,"Chino, CA",79,4,2.1,1920,558888,0.0,1.3608738,0.0,0.0,0.81735444
11990,11990,14030 Cheryl Lee Ct,"Lakeside, CA",190,3,2.0,1188,499000,0.0,0.63461965,0.0,0.0,0.5319526
10221,10221,4740 Amber Court,"Chino Hills, CA",78,4,2.1,1973,699900,0.0,2.0528433,0.0,0.0,2.5377812
13586,13586,239 Lark,"Paso Robles, CA",275,2,2.0,1100,225000,0.0,0.9317431,0.0,0.0,0.072331674
14299,14299,1016 Katrina Court,"Nipomo, CA",242,2,2.1,2181,925000,0.0,0.6006159,0.0,0.0,1.2838507
3920,3920,404 Jensen Way,"Fullerton, CA",123,4,2.1,1561,599900,0.0,1.3295254,0.0,0.0,1.7113185
4501,4501,2541 Wilshire Avenue,"La Habra, CA",169,4,3.0,2702,759900,0.0,2.111532,0.0,0.0,1.326198
9696,9696,11231 Big Sky Avenue,"Montclair, CA",222,4,3.0,2167,550000,0.0,1.0196043,0.0,0.0,1.638808
7620,7620,55722 Brae Burn,"La Quinta, CA",175,3,3.0,2872,795000,0.0,1.9429331,0.0,0.0,3.3686898
1281,1281,9519 Giovane Street,"South El Monte, CA",353,2,1.0,780,390000,0.0,0.6173919,0.0,0.0,0.57094604
13060,13060,10755 Old Saybrook Drive,"San Diego, CA",320,5,2.1,2670,849999,0.0,1.8631154,0.0,0.0,1.2877867
9801,9801,11663 Grand Terrace Court,"Grand Terrace, CA",131,4,3.0,2777,598000,0.0,1.0849072,0.0,0.0,1.8572155
7926,7926,762 Skylar Lane,"Palm Springs, CA",266,4,4.1,2972,899935,0.0,0.18222797,0.0,0.0,0.31897926
5109,5109,61300 San Vito Circle,"Mountain Center, CA",231,4,2.0,1670,1199000,0.0,0.101791814,0.0,0.0,1.829902
9483,9483,8479 Camino Sur,"Rancho Cucamonga, CA",299,3,2.0,1964,550000,0.0,0.7230222,0.0,0.0,0.04547628
10939,10939,3203 Corte Bosque,"Carlsbad, CA",67,4,4.1,4374,1989000,0.0,0.17190163,0.0,0.0,0.22312784
3830,3830,1405 W Camden Place,"Santa Ana, CA",331,3,1.1,1009,549900,0.0,6.2260756,0.0,0.0,0.5247797
10906,10906,1675 Fisherman Drive,"Carlsbad, CA",67,5,3.1,4174,1499000,0.0,1.2535479,0.0,0.0,1.7931503
13696,13696,187 S 3rd Street,"Grover Beach, CA",134,1,1.0,608,455000,0.0,1.8331159,0.0,0.0,3.5422037
6099,6099,63260 Palm Canyon Drive,"Mountain Center, CA",231,3,2.0,1774,359000,0.0,0.7310042,0.0,0.0,1.369226
3426,3426,13261 Southport Lane,"Seal Beach, CA",343,2,1.0,800,229500,0.0,0.68759817,0.0,0.0,0.031629935
12614,12614,1113 Parkview Dr,"Oceanside, CA",256,3,2.1,3014,699000,0.0,1.5796053,0.0,0.0,1.9729358
6458,6458,44168 San Luis Drive,"Palm Desert, CA",265,2,2.0,1296,488000,0.0,0.9452746,0.0,0.0,1.6542512
7404,7404,61089 Fire Barrel Drive,"La Quinta, CA",175,3,3.1,2724,749000,0.0,0.6577708,0.0,0.0,0.68855405
12760,12760,1636 Macadamia Drive,"Fallbrook, CA",116,4,2.1,3114,719900,0.0,1.4532543,0.0,0.0,5.995693
14381,14381,421 S A Street,"Lompoc, CA",203,4,2.0,1674,349900,0.0,1.3276995,0.0,0.0,1.9164855
10581,10581,750 North Star,"Big Bear, CA",38,5,4.1,3831,875000,0.0,0.618224,0.0,0.0,1.6564692
7436,7436,42111 Majestic Court,"Temecula, CA",368,4,4.0,4110,725000,0.0,0.63817126,0.0,0.0,1.8288373
10545,10545,13245 Owens Court,"Rancho Cucamonga, CA",299,3,3.0,3014,845000,0.0,0.98418444,0.0,0.0,2.0049076
12263,12263,11073 Matinal Cir,"San Diego, CA",320,3,2.1,1444,649000,0.0,1.4379498,0.0,0.0,1.1079228
12135,12135,2010 Avendia Artana,"Chula Vista, CA",80,4,3.0,1988,588900,0.0,0.99356276,0.0,0.0,1.3945149
3935,3935,5026 E Budlong Street,"Anaheim Hills, CA",11,3,2.0,1265,628000,0.0,1.4136788,0.0,0.0,4.663858
7082,7082,51475 Longmeadow Street,"Indio, CA",154,2,2.0,1920,595000,0.0,0.77574843,0.0,0.0,1.3483527
14019,14019,2322 Almond Springs Drive,"Paso Robles, CA",275,5,4.0,3719,699900,0.0,0.7185336,0.0,0.0,1.5051272
3398,3398,2801 Corte Esmeralda,"San Clemente, CA",319,5,3.1,3418,1545000,0.0,0.96363276,0.0,0.0,1.9765307
3764,3764,526 S Harbor Boulevard,"Anaheim, CA",12,3,2.0,1428,555900,0.0,1.4047462,0.0,0.0,0.25863963
14402,14402,743 Damask Court,"Santa Maria, CA",336,4,2.1,1969,448500,0.0,0.35657012,0.0,0.0,0.43622008
9601,9601,13012 Basswood Avenue,"Chino, CA",79,3,2.0,1418,515000,0.0,2.0986297,0.0,0.0,9.571372
12577,12577,669 Grant Court,"Vista, CA",394,5,3.0,2900,699900,0.0,2.485335,0.0,0.0,3.7205203
11903,11903,2356 Lochridge Pl,"Escondido, CA",115,4,2.1,1766,554000,0.0,1.6189091,0.0,0.0,1.574618
6200,6200,49644 Redford Way,"Indio, CA",154,3,2.1,2044,435000,0.0,0.9513661,0.0,0.0,0.32053268
11898,11898,9137 Creekford Dr,"Lakeside, CA",190,4,2.1,1701,550000,0.0,1.238846,0.0,0.0,0.48366016
13574,13574,160 Carrisa Highway,"Santa Margarita, CA",335,4,3.1,3412,1595000,0.0,1.0641472,0.0,0.0,1.6108971
9346,9346,2932 E Walnut Street,"Ontario, CA",258,4,2.0,1520,467900,0.0,0.9654016,0.0,0.0,1.8200806
12095,12095,358 Franciscan Way,"Oceanside, CA",256,3,2.1,1772,575000,0.0,0.8696831,0.0,0.0,2.1140778
1893,1893,14101 Putnam Street,"Whittier, CA",404,3,2.0,1440,588000,0.0,0.9250611,0.0,0.0,1.7740724
12094,12094,1236 Hillside Dr,"Fallbrook, CA",116,2,1.2,1563,569000,0.0,1.4450595,0.0,0.0,1.415166
12890,12890,3654 Jackdaw St,"San Diego, CA",320,2,1.0,836,798000,0.0,1.7282377,0.0,0.0,2.489771
9632,9632,18914 Arabian Court,"Bloomington, CA",40,5,2.0,2101,525000,0.0,1.1250927,0.0,0.0,1.8757107
2070,2070,3900 W 119th Street,"Hawthorne, CA",139,3,3.0,1222,625000,0.0,4.595895,0.0,0.0,8.825185
5909,5909,1064 Raven Court,"Calimesa, CA",58,4,3.0,2428,399999,0.0,0.9432134,0.0,0.0,1.4417508
14486,14486,1411 Foxenwood Drive,"Santa Maria, CA",336,4,3.0,3460,899000,0.0,1.1714594,0.0,0.0,1.5161457
12358,12358,2942 Oro Blanco Cir,"Escondido, CA",115,4,2.1,2516,639000,0.0,1.735747,0.0,0.0,3.675611
6239,6239,28794 Sherborn Court,"Menifee, CA",213,4,2.1,2877,425000,0.0,1.0330098,0.0,0.0,2.0375767
8969,8969,1361 Whitewood Drive,"Mentone, CA",214,3,2.0,1295,355000,0.0,2.1355033,0.0,0.0,2.015296
2805,2805,222 W Grandview Avenue,"Sierra Madre, CA",347,4,2.0,1430,885000,0.0,0.48447013,0.0,0.0,1.6732765
7473,7473,12850 Shorthorn Drive,"Corona, CA",87,5,4.1,3216,699990,0.0,1.3339759,0.0,0.0,1.557026
7779,7779,24517 Jefferson Avenue,"Murrieta, CA",233,3,2.0,1543,795000,0.0,0.7499997,0.0,0.0,1.784986
2365,2365,1916 E Lainie Street,"West Covina, CA",397,6,2.0,1960,690000,0.0,1.3296111,0.0,0.0,1.5218178
8325,8325,365 Joshua Hills Road,"Pinon Hills, CA",284,3,2.0,1352,229000,0.0,1.8139306,0.0,0.0,2.0512078
3529,3529,1562 Merion Way,"Seal Beach, CA",343,2,1.0,1000,249000,0.0,1.7211889,0.0,0.0,6.3435807
12092,12092,32332 SUKAT CT,"Pauma Valley, CA",276,3,2.1,2427,599900,0.0,0.5694316,0.0,0.0,1.4623243
180,180,29500 Butterfield Way,"Tehachapi, CA",367,3,2.0,1883,329000,0.0,0.44445187,0.0,0.0,1.6697074
1960,1960,11546 Everston St,"Norwalk, CA",248,3,2.0,1341,565000,0.0,1.6682378,0.0,0.0,1.6697433
13783,13783,270 Via Las Casitas,"Templeton, CA",370,3,2.1,1559,537860,0.0,1.0926746,0.0,0.0,1.9819247
7140,7140,33956 Galleron Street,"Temecula, CA",368,5,3.0,3155,645000,0.0,0.41333187,0.0,0.0,1.3686429
9818,9818,16275 Walnut Street,"Fontana, CA",119,4,4.0,2310,564900,0.0,3.4131217,0.0,0.0,3.4360416
